번호,상호,영업표지,대표자,등록번호,업종
365,(주)펜톤,리라김밥,문은숙,20150771,한식
366,(주)펜톤,3일국밥,문은숙,20151254,한식
367,(주)더원에프엔비,불향가득연희동돼지불백,김태현,20200049,한식
368,다옴에프엠에스(주),별미지교,박성환,20200662,한식
369,비투에스(주),대독장,"김태형,이문근",20150909,한식
370,(주)더원에프엔비,소중한한끼담은사골순대국,김태현,20200050,한식
371,(주)가연푸드,용두동갈비,류경선,20190003,한식
372,농업회사법인(주)주원산오리,주원명가,이우진,20080500033,한식
373,고씨네고추장찌개,고씨네 고추장 찌개,고석현,20200108,한식
374,서효원,정성으로 빚은 만두고을,최정화,20180056,한식
375,돼지꿈,돼지나라,김순임,20191103,한식
376,(주)노고단,이승현의 착한게장,조진표,20200659,한식
377,더나은F&B,반마리가격에한마리반한찜닭,김성규,20190989,한식
378,(주)프레솔,아빠곰탕,윤상용,20151193,한식
379,(주)맛찬들,맛찬들왕소금구이,이동관,20130100376,한식
380,양가에프앤비,밥은화,양호승,20190572,한식
381,(주)에이치디푸드,육수당,정보연,20160539,한식
382,(주)포피플,맛차돌,김한수,20190969,한식
383,도쿄키친39도시락,39℃락,이상민,20180121,한식
384,㈜캔푸드,무한정차돌,"송창헌,이승재,송창범",20200656,한식
385,(주)조마루,생생낙지,이종수,20120100381,한식
386,(주)하랑푸드,요달의 찜닭,최낙준,20190910,한식
387,(주)육대장,육대장,이진수,20120100694,한식
388,(주)조마루,조마루감자탕,이종수,20080200033,한식
389,(주)한고집,한고집 김치찌개,김성은,20200316,한식
390,(주)재복,언덕집,이재근,20200637,한식
391,(주)뚝심푸드,뼈큰감자탕,최용석,20161022,한식
392,(주)프랜즈업,마부곱창,"이동희, 이상욱",20200646,한식
393,(주)택이네,택이네 조개전골,이정택,20190218,한식
394,(주)지니어스,이태리부대찌개,유병언,20161188,한식
395,일호협동조합,일호감자탕,윤 일 호,20190431,한식
396,신라F&B,신라찜닭,김형우,20200636,한식
397,(주)아라리,육전국밥,최강균,20181198,한식
