번호,상호,영업표지,대표자,등록번호,업종
424,(주)다시만난사람들,경아두마리치킨,김경아,20090500007,치킨
425,김스타푸드,김스타치킨,문명자,20160782,치킨
426,(주)진진푸드시스템,구어조은닭,노정현,20140899,치킨
427,범프리카인생치킨,범프리카인생치킨,김동범,20180733,치킨
428,SMS푸드,손장금닭발,손석하,20180378,치킨
429,코리아종합식품(주),안성파닭,전무행,20110300034,치킨
430,뿔난닭체인본부,뿔난닭두마리,서유정,20180415,치킨
431,참숯으로꾸운닭,참숯불에꾸운닭,박미경,20180616,치킨
432,(주)엠파이어에프씨,시키면두마리치킨,최주혁,20180817,치킨
433,사재,잉치킨,사재철,20190348,치킨
434,(주)씨앤푸드스토리,닭집에떡볶이,이성연,20190289,치킨
435,치특,치특,김민범외2,20190214,치킨
436,DH유통,또이스치킨찜닭,이상일,20190209,치킨
437,고향통닭,고향통닭,이영순,20190182,치킨
438,세월촌,세월촌,조은재,20190183,치킨
439,(주)델리핸즈,구어스,조동민,20140260,치킨
